albumID,artist,popular,loudness,speechiness,duration
6127,MikelKnight,60,-11.93,0.03,5.47
6128,RachelPlatten,52,-18.25,0.03,5.47
6129,RebaMcEntire,28,-10.16,0.04,5.47
6130,DariusRucker,37,-7.23,0.23,5.42
6131,FloridaGeorgiaLine,56,-6.53,0.07,5.42
6132,BarbraStreisand,50,-11.17,0.25,5.42
6133,FallOutBoy,45,-10.91,0.05,5.4
6134,Prince,50,-8.98,0.09,5.4
6135,K.Michelle,48,-5.19,0.07,5.4
6136,LittleMix,10,-11.76,0.06,5.38
6137,BLACKBEAR,38,-11.89,0.03,5.38
6138,CalvinHarris,54,-5.33,0.04,5.38
6139,JanaKramer,32,-6.71,0.03,5.38
6140,KennyRogers,69,-5.46,0.15,5.38
6141,T.I.,38,-6.94,0.04,5.38
6142,TroyeSivan,41,-12.93,0.04,5.74
6143,BrothersOsborne,30,-11.64,0.06,5.38
6144,RitaOra,7,-7.19,0.06,3.18
6145,TLC,71,-5.27,0.08,2.85
6146,Aaliyah,21,-6.06,0.05,5.26
6147,KirkFranklin,23,-4.97,0.11,5.26
6148,KidRock,30,-11.8,0.03,5.26
6149,Skrillex,66,-5.58,0.04,5.22
6150,EdRoman,69,-5.43,0.03,5.22
6151,DonWilliams,50,-4.9,0.03,5.22
6152,Lonestar,34,-14.7,0.04,6.9
6153,Nelly,49,-5.15,0.07,5.21
6154,WillieNelson,30,-8.03,0.04,4.76
6155,Zonke,65,-4.9,0.06,5.19
6156,CharliXCX,17,-8,0.03,5.19
6157,XAmbassadors,32,-5.27,0.04,5.19
6158,JessieJ,41,-4.73,0.11,5.18
6159,Westlife,48,-9.72,0.05,5.18
6160,Tinashe,42,-5.72,0.12,5.18
6161,DMX,37,-7.8,0.03,5.18
6162,MeekMill,19,-4.48,0.05,5.18
6163,Usher,41,-13.62,0.16,5.18
6164,BRANDYCLARK,58,-4.7,0.04,5.16
6165,DollyParton,32,-6.6,0.12,5.16
6166,FooFighters,37,-6.56,0.03,5.16
6167,MarkWills,33,-10.62,0.04,5.15
6168,PrinceRoyce,39,-2.69,0.22,5.15
6169,Pentatonix,42,-6.21,0.04,5.15
6170,FloRida,39,-4.04,0.08,5.14
6171,WhitneyHouston,55,-12.37,0.06,5.14
6172,AvrilLavigne,30,-5.67,0.07,5.14
6173,PharrellWilliams,17,-11.11,0.03,5.09
6174,DwightYoakam,24,-5.74,0.31,5.09
6175,LeeBrice,33,-10.47,0.04,5.09
6176,BarbaraMandrell,30,-11.5,0.03,5.09
6177,BlackVeilBrides,79,-6.12,0.03,2.41
6178,JameyJohnson,23,-8.37,0.04,5.09
6179,JimmyFortune,47,-7.95,0.03,5.08
6180,YonnieMcfly,28,-7.93,0.08,5.08
6181,JohnnyCash,43,-9.07,0.08,5.08
6182,NickJonas,60,-2.98,0.44,5.07
6183,VinceGill,70,-3,0.04,5.07
6184,ImagineDragons,90,-3.82,0.08,3.07
6185,JakeOwen,20,-8.29,0.06,5.07
6186,LarryHernandez,99,-5.04,0.15,2.97
6187,MartinaMcBride,59,-6.78,0.05,5.06
6188,ColtFord,75,-6.79,0.03,5.06
6189,DierksBentley,46,-13.14,0.11,5.06
6190,GunsN'Roses,33,-14.35,0.04,5.06
6191,JustinTimberlake,75,-4.26,0.06,5.03
6192,KellyClarkson,57,-6.74,0.06,5.03
6193,Metallica,51,-5.23,0.08,5.03
6194,ScottyMcCreery,64,-9.07,0.05,5.03
6195,TheWeekend,32,-9.79,0.04,5.03
6196,BimSkalaBim,52,-8.13,0.03,5.03
6197,MarkRonson,55,-20.92,0.04,5.02
6198,MerleHaggard,48,-4.7,0.1,5.02
6199,BeaMiller,38,-6.79,0.04,5.02
6200,AlessiaCara,57,-4.45,0.06,5.02
6201,AThousandHorses,35,-5.39,0.12,5.02
6202,Brooks&Dunn,10,-14.16,0.54,5.02
6203,ElleKing,40,-7.97,0.03,5.02
6204,RodStewart,72,-7.25,0.07,4.77
6205,TheCadillacThree,34,-5.25,0.13,4.98
6206,JacobWhitesides,33,-7.77,0.05,4.98
6207,JaRule,32,-6.25,0.11,4.98
6208,LaurenAlaina,29,-6.68,0.03,4.98
6209,MarcAnthony,48,-8.71,0.26,4.96
6210,TheGame,78,-5.93,0.31,2.58
6211,ThePussycatDolls,52,-3.94,0.06,4.96
6212,TylerFarr,64,-3.23,0.14,4.96
6213,ClareDunn,58,-5.09,0.05,2.72
6214,AdamLambert,15,-5.84,0.19,4.94
6215,AndreaBocelli,39,-6.47,0.05,4.94
6216,GaryAllan,71,-7.48,0.28,4.59
6217,GeorgeJones,27,-11.39,0.04,4.94
6218,JoeJonas,61,-7.5,0.03,3.21
6219,KrystalKeith,51,-4.07,0.04,4.94
6220,RayCharles,47,-15.32,0.05,3.97
6221,RedHotChiliPeppers,43,-6.33,0.04,4.91
6222,TheOakRidgeBoys,49,-3.69,0.09,4.91
6223,KevinGates,25,-4.07,0.03,4.91
6224,CassadeePope,46,-5.26,0.17,4.9
6225,AugustAlsina,22,-9.04,0.04,4.34
6226,RichHomieQuan,17,-9.27,0.06,4.9
6227,AirSupply,73,-5.7,0.05,4.9
6228,Brandy,43,-5.92,0.35,4.9
6229,OneRepublic,40,-16.84,0.08,3.07
6230,Pitbull,35,-9.4,0.14,4.9
6231,RobinThicke,53,-7.6,0.03,4.9
6232,SnoopDogg,43,-5.62,0.06,4.86
6233,TravisTritt,27,-8.49,0.12,4.86
6234,Chvrches,48,-3.96,0.04,4.86
6235,Lorde,37,-11.72,0.06,4.85
6236,AlisonKrauss,17,-6.45,0.04,4.85
6237,AAPRocky,33,-9.91,0.04,4.85
6238,Jeremih,33,-6.65,0.04,4.83
6239,Panic!AttheDisco,34,-8.67,0.04,3.48
6240,SherylCrow,60,-7.1,0.07,4.83
6241,TraceAdkins,37,-8.28,0.03,4.83
6242,Tyga,8,-14.27,0.03,4.35
6243,RubyRose,68,-5.86,0.03,4.81
6244,BoneThugs-n-Harmony,41,-4.69,0.11,4.81
6245,DavidNail,13,-4.17,0.05,4.81
6246,DuranDuran,38,-13.9,0.04,2.3
6247,KipMoore,41,-5.39,0.08,4.79
6248,Wallpaper.,65,-4.03,0.36,4.79
6249,DejLoaf,35,-3.78,0.04,4.79
6250,AshleyMonroe,17,-3.85,0.05,4.79
6251,ChristinaAguilera,56,-2.44,0.04,4.79
6252,DianaRoss,43,-2.24,0.11,4.79
6253,LucianoPavarotti,60,-11.43,0.04,4.78
6254,LuckyDube,77,-5.84,0.23,2.64
6255,Nas,18,-6.39,0.04,4.78
6256,NorahJones,40,-5.27,0.07,3.28
6257,MasonNoise,37,-7.71,0.14,4.78
6258,MadelynVictoria,32,-10.46,0.04,4.78
6259,AliciaKeys,34,-6.98,0.04,4.77
6260,Avicii,67,-7.51,0.04,4.77
6261,BryanAdams,83,-8.95,0.04,4.77
6262,FaithHill,55,-9.77,0.04,4.77
6263,MGK,46,-10.58,0.08,4.76
6264,Scarface,60,-3.5,0.22,4.76
6265,AustinMahone,56,-14.38,0.04,4.76
6266,Disclosure,48,-3.65,0.1,4.76
6267,JamesBay,44,-7.9,0.05,4.72
6268,XanderDemos,72,-5.55,0.05,4.72
6269,JonyPrivat,30,-4.1,0.06,4.72
6270,CharliePuth,69,-8.68,0.03,4.72
6271,AmyWinehouse,39,-6.9,0.04,4.72
6272,G-Eazy,49,-21.75,0.04,4.72
6273,GretchenWilson,20,-4.17,0.12,4.7
6274,JhenAcAiko,52,-6.14,0.03,4.7
6275,Mumford&Sons,16,-9.51,0.03,4.7
6276,Nickelback,87,-6.96,0.05,4.7
6277,SaraEvans,31,-14.01,0.03,4.69
6278,SeanPaul,33,-8.58,0.04,4.69
6279,SpiceGirls,69,-7.95,0.15,4.69
6280,Train,51,-14.16,0.04,5.02
6281,WilliamMichaelMorgan,54,-8.28,0.03,4.69
6282,thtthe,76,-7.09,0.05,2.74
6283,ConwayTwitty,93,-5.49,0.03,4.68
6284,Dr.Dre,35,-5.04,0.04,4.68
6285,Ice-T,20,-13.42,0.08,4.68
6286,JenniferNettles,69,-4.67,0.15,4.65
6287,JuneCarterCash,12,-9.3,0.04,4.65
6288,KrisKristofferson,56,-5.73,0.04,4.65
6289,LilBoosie,42,-18.83,0.04,3.14
6290,LucindaWilliams,35,-13.56,0.03,3.36
6291,MarvinGaye,54,-7.35,0.08,4.64
6292,TheScript,47,-3.96,0.03,4.64
6293,Zedd,75,-9.18,0.03,4.64
6294,Kyle(Rapper),63,-9.73,0.11,4.62
6295,Dan+Shay,45,-4.85,0.1,4.62
6296,AaronLewis,54,-7.21,0.06,4.62
6297,AmberRose,65,-6.46,0.22,4.59
6298,BillyCurrington,80,-9.12,0.03,4.69
6299,CherLloyd,40,-19.13,0.06,4.53
6300,KurtCobain,30,-7.94,0.04,4.59
6301,Paramore,58,-5.58,0.03,4.59
6302,P!nk,1,-6.64,0.04,6.24
6303,Salt-N-Pepa,42,-4.63,0.06,4.59
6304,Slipknot,34,-6.02,0.1,4.59
6305,Tarkan,38,-12.95,0.21,4.59
6306,TheNotoriousB.I.G.,49,-3.07,0.05,4.59
6307,CharlieAllen,40,-4.78,0.07,4.58
6308,JoeNichols,46,-8.48,0.04,4.14
6309,JohnAnderson,50,-7.2,0.04,4.58
6310,Lil'Kim,28,-3.5,0.04,4.58
6311,Nirvana,48,-12.18,0.03,4.56
6312,OwlCity,32,-6.24,0.07,4.56
6313,Seal,45,-10.42,0.04,4.56
6314,TheBeatles,76,-14.88,0.04,4.5
6315,Zendaya,23,-12.15,0.03,4.56
6316,CAclineDion,47,-11.49,0.04,4.56
6317,DeitrickHaddon,38,-4.32,0.06,4.56
6318,LionelRichie,68,-6.03,0.07,4.53
6319,PanjabiMC,45,-5.94,0.05,4.53
6320,RandyTravis,69,-5.35,0.07,4.53
6321,blink-oneeighttwo,19,-6.45,0.11,4.53
6322,BrendaLee,33,-5.25,0.19,4.53
6323,GeneWatson,30,-5.85,0.05,4.53
6324,J.Cole,66,-6.54,0.03,4.53
6325,JamesBlunt,54,-6.87,0.04,4.52
6326,SaraBareilles,31,-9.58,0.04,4.52
6327,SawyerBrown,47,-5.24,0.21,4.52
6328,TyDollaign,76,-7.09,0.02,4.34
6329,HeidiFeek,34,-5.98,0.04,4.52
6330,SawyerFredericks,49,-5.99,0.04,4.51
6331,AliceCooper,34,-8.07,0.1,4.51
6332,Ashanti,54,-4.03,0.07,4.51
6333,Diddy,36,-6.23,0.04,4.51
6334,Florence+TheMachine,36,-11.79,0.07,4.5
6335,Genesis,45,-7.9,0.05,4.5
6336,HankWilliams,83,-2.91,0.07,4.5
6337,Omarion,67,-5.15,0.09,4.5
6338,ShaneOwens,27,-3.93,0.22,4.44
6339,TheMavericks,28,-4.96,0.07,4.44
6340,TokioHotel,59,-8,0.04,4.44
6341,ChiefKeef,25,-4.61,0.05,4.44
6342,JessGlynne,40,-4.84,0.03,4.42
6343,ElectricLightOrchestra,69,-8.68,0.03,4.42
6344,EmmylouHarris,42,-6.49,0.11,4.42
6345,JulioIglesias,37,-9.8,0.07,4.42
6346,LeAnnRimes,35,-8.97,0.14,4.42
6347,MyChemicalRomance,65,-4.85,0.04,4.42
6348,Torrent,40,-17.53,0.04,4.31
6349,Zahara,37,-10.13,0.04,4.4
6350,SarahRoss,57,-6.57,0.04,3.85
6351,BrysonTiller,15,-6.32,0.03,4.4
6352,BeeGees,44,-4.8,0.06,4.4
6353,BowWow,73,-17.29,0.04,4.4
6354,Cam,62,-7.05,0.02,3.91
6355,CrazyFrog,46,-4.76,0.05,4.38
6356,DavidAllanCoe,61,-6.13,0.37,4.38
6357,Jaheim,45,-3.9,0.17,4.38
6358,JakeMiller,42,-9.31,0.04,8.52
6359,JamieFoxx,32,-4.52,0.03,4.35
6360,Kem,64,-5.29,0.03,4.35
6361,LorrieMorgan,32,-10.58,0.11,4.35
6362,Macklemore,37,-6.26,0.03,4.35
6363,LutherVandross,45,-8.29,0.06,4.35
6364,MajorLazer,72,-5.61,0.05,4.35
6365,MasterP,59,-11.35,0.04,4.35
6366,Omi,29,-6.4,0.06,4.35
6367,OliviaNewton-John,36,-5.21,0.05,4.35
6368,RickyMartin,39,-7.75,0.04,4.35
6369,RonnieDunn,71,-8.26,0.03,4.34
6370,TheRollingStones,39,-9.43,0.03,4.34
6371,TheRunaways,54,-6.65,0.03,4.34
6372,SaintGurmeetRamRahimSinghJiInsan,29,-12.1,0.04,4.34
6373,makogirls,46,-8.19,0.06,4.34
6374,ABC,71,-6.27,0.08,4.34
6375,A.R.Rahman,33,-7.38,0.03,4.34
6376,BigSean,42,-12.18,0.04,4.34
6377,BigTimeRush,37,-7.05,0.06,4.33
6378,BobMarley,41,-5.41,0.09,4.33
6379,BonJovi,41,-4.64,0.05,4.33
6380,ClintBlack,3,-11.84,0.03,4.33
6381,Fabolous,46,-6.44,0.03,4.31
6382,HannahMontana,74,-5.45,0.04,4.31
6383,JessieJamesDecker,19,-7.63,0.03,6.48
6384,Keha,65,-4.7,0.04,4.31
6385,Mario,69,-5.95,0.08,4.31
6386,NSync,53,-9.8,0.04,4.3
6387,ParokyaniEdgar,33,-4.83,0.03,4.3
6388,RodneyCarrington,26,-15.94,0.03,4.3
6389,ToniBraxton,33,-11.97,0.07,4.3
6390,MarianasTrench,38,-10.85,0.09,4.27
6391,bigandrich,57,-6.8,0.09,4.27
6392,TraviScott,56,-13.38,0.06,2.57
6393,AVANT,55,-4.93,0.29,4.27
6394,PnBRock,50,-12.03,0.27,4.27
6395,DaddyYankee,8,-7.88,0.03,4.27
6396,EricClapton,32,-7.85,0.05,4.27
6397,GreenDay,58,-6.91,0.03,4.27
6398,KumarSanu,45,-7.98,0.03,4.21
6399,LLCoolJ,29,-11.79,0.06,4.21
6400,MeatLoaf,57,-7.27,0.03,4.21
6401,ScottHoying,15,-8.88,0.13,4.21
6402,WALKTHEMOON,48,-7.98,0.4,4.21
6403,JonPardi,57,-7.26,0.04,3.66
6404,Migos,28,-10.05,0.03,4.21
6405,ToveLo,38,-6.1,0.03,4.21
6406,Hozier,57,-7.39,0.04,4.21
6407,OlaDips,38,-10.51,0.03,4.21
6408,twoChainz,63,-9.07,0.03,4.21
6409,AC/DC,70,-7.9,0.04,4.21
6410,AllTimeLow,55,-17.19,0.04,2.56
6411,BillieHoliday,76,-8.13,0.03,4.51
6412,BonnieRaitt,60,-9.04,0.02,4.52
6413,Buggles,48,-6.95,0.04,4.21
6414,Dailey&Vincent,30,-9.62,0.05,4.21
6415,CraigMorgan,49,-21.35,0.04,4.18
6416,Disturbed,37,-8.71,0.03,4.18
6417,DonHenley,66,-8.43,0.04,3.95
6418,FrenchMontana,14,-10.08,0.03,4.18
6419,GladysKnight,66,-6.85,0.04,4.17
6420,GWAR,59,-5.2,0.05,4.17
6421,JasonMraz,20,-11.14,0.03,4.17
6422,LeeAnnWomack,34,-13.28,0.05,4.14
6423,MartyStuart,29,-4.32,0.1,4.14
6424,MichaelBolton,80,-4.85,0.07,4.14
6425,Sade,60,-6.39,0.05,4.14
6426,Sugarland,49,-3.56,0.04,4.14
6427,TheBlackKeys,33,-10.63,0.03,3.45
6428,YolandaAdams,54,-10.49,0.07,4.14
6429,PriyankaChopra,64,-4.64,0.07,4.14
6430,Echosmith,76,-5.19,0.09,4.14
6431,AnthonyHamilton,29,-13.44,0.03,4.14
6432,BillKeith,44,-5.04,0.03,4.14
6433,Calibrefivezero,58,-4.91,0.04,4.11
6434,Chipmunk,70,-4.54,0.1,4.11
6435,CollectiveSoul,2,-11.28,0.04,4.11
6436,DefLeppard,28,-7.15,0.03,4.08
6437,IceCube,66,-11.39,0.06,4.08
6438,ErykahBadu,40,-7.31,0.03,4.08
6439,FlavorFlav,33,-5.45,0.23,4.08
6440,JohnMayer,71,-5.53,0.04,4.07
6441,KidInk,47,-6.04,0.34,4.07
6442,LosTigresdelNorte,18,-5.48,0.13,4.07
6443,LindsayEll,45,-7.59,0.03,4.07
6444,LynyrdSkynyrd,28,-4.57,0.06,4.07
6445,MindlessBehavior,80,-5.71,0.34,4.07
6446,PistolAnnies,8,-7.43,0.04,4.07
6447,RodneyAtkins,34,-7.48,0.05,4.07
6448,Shaggy,56,-4.93,0.04,4.07
6449,T-Pain,22,-12.24,0.21,4.07
6450,TinaTurner,55,-4.97,0.04,4.05
6451,Tool,51,-2.67,0.15,4.05
6452,TrishaYearwood,59,-5.73,0.04,4.05
6453,WaylonJennings,82,-5.23,0.07,4.05
6454,TheLacs,48,-6.96,0.16,4.05
6455,TheChainsmokers,67,-7.97,0.25,4.05
6456,HAVICdynasty,34,-6.06,0.02,4.05
6457,NickFestari,53,-5.04,0.03,4.04
6458,ninetynine,58,-6.9,0.04,4.04
6459,Alabama,46,-3.42,0.11,3.04
6460,BlackberrySmoke,32,-6.98,0.05,4.04
6461,BustaRhymes,25,-10.72,0.03,7.02
6462,ChrisIsaak,71,-3.73,0.13,4.03
6463,DavidBowie,27,-7.51,0.06,4.03
6464,DavidCook,29,-4.26,0.04,4.03
6465,DonOmar,30,-7.93,0.03,4.03
6466,HotChelleRae,14,-10.76,0.04,4.03
6467,JessicaSimpson,34,-11.14,0.06,4.03
6468,JoDeeMessina,57,-4.88,0.06,4.03
6469,LorettaLynn,43,-3.4,0.04,4.03
6470,MarilynManson,43,-6.45,0.08,4.03
6471,Maxwell,37,-4.93,0.06,4.03
6472,MontgomeryGentry,76,-5.16,0.08,4.03
6473,Monica,76,-15.35,0.03,4.01
6474,NewKidsontheBlock,46,-6.24,0.06,4.01
6475,PinkFloyd,32,-8.01,0.03,4.01
6476,PiercetheVeil,31,-7.09,0.04,4.01
6477,PorterWagoner,56,-8.2,0.38,4.01
6478,Queen,51,-11.71,0.1,4.01
6479,YoungJeezy,41,-3.34,0.05,4.01
6480,StevePerry,65,-8.47,0.05,3.26
6481,TanyaTucker,22,-12.07,0.5,4.01
6482,TheSpillCanvas,42,-7.31,0.04,4.01
6483,TomJones,62,-11.56,0.04,4.01
6484,Tyrese,46,-10.07,0.04,3.98
6485,Whitesnake,43,-5.5,0.09,3.98
6486,Will.I.Am,26,-4.09,0.16,3.98
6487,YG,34,-7.2,0.03,3.97
6488,SammyArriaga,40,-8.14,0.11,3.97
6489,MoPitney,33,-3.79,0.04,3.97
6490,RichGang,76,-5.55,0.14,3.97
6491,Years&Years,51,-8.79,0.5,3.97
6492,JacquieLee,73,-8.46,0.17,3.97
6493,RaeSremmurd,33,-4.02,0.11,3.97
6494,Aerosmith,28,-7.17,0.03,3.97
6495,ABBA,56,-4.96,0.14,3.97
6496,BeastieBoys,33,-5.61,0.03,3.97
6497,B.o.B,30,-11.02,0.03,4.07
6498,Cee-LoGreen,63,-4.74,0.05,3.97
6499,ChrisLeDoux,24,-6.19,0.05,3.96
6500,Genesis,34,-3.33,0.77,4.44
6501,Joey+Rory,60,-4.96,0.05,11.61
6502,DraacoAventura,54,-7.23,0.04,11.61
6503,JustinBieber,35,-8.33,0.05,11.61
6504,PeervanMladen,66,-6.53,0.06,9.01
6505,ChrisJanson,53,-4.28,0.22,9.01
6506,OneDirection,53,0.88,0.11,9.01
6507,Drake,48,-9.65,0.1,9.01
6508,CarrieUnderwood,55,-9.92,0.03,3.11
6509,EdSheeran,29,-5.4,0.05,8.82
6510,TaylorSwift,14,-4.35,0.03,8.82
6511,SayWeCanFly,11,-8.59,0.03,4.33
6512,SelenaGomez,59,-5.19,0.07,8.82
6513,ChrisBrown,34,-7.62,0.05,8.52
6514,NickiMinaj,34,-12.07,0.03,4.44
6515,FifthHarmony,76,-10.16,0.05,8.52
6516,ThomasRhett,37,-6.52,0.04,8.52
6517,Eminem,14,-3.61,0.04,8.52
6518,BeyoncAc,31,-4.73,0.05,8.38
6519,MeghanTrainor,29,-5.94,0.02,8.38
6520,TwentyOnePilots,70,-5.8,0.06,8.38
6521,FettyWap,48,-8.07,0.04,8.34
6522,fiveSecondsOfSummer,44,-9.83,0.29,8.34
6523,JasonAldean,29,-9.45,0.11,8.34
6524,LukeBryan,44,-6.13,0.08,7.62
6525,BlakeShelton,44,-12.16,0.03,7.62
6526,Rihanna,55,-8.44,0.11,7.62
6527,ElvisPresley,73,-13.22,0.09,7.54
6528,ArianaGrande,35,-10.14,0.04,7.54
6529,JDShelburne,66,-6.51,0.04,7.54
6530,LilWayne,30,-6,0.09,7.23
6531,DemiLovato,81,-4.05,0.05,7.23
6532,Maroonfive,4,-4.29,0.09,7.23
6533,SamHunt,49,-3.65,0.14,7.21
6534,GeorgeStrait,42,-7.33,0.15,7.21
6535,WizKhalifa,16,-20.32,0.04,3.5
6536,MirandaLambert,29,-3.99,0.06,7.21
6537,DJKhaled,47,-15.17,0.04,2.82
6538,PornoforPyros,47,-9.28,0.04,7.02
6539,KatyPerry,37,-12.83,0.04,7.02
6540,MileyCyrus,44,-6.49,0.12,7.02
6541,TimMcGraw,63,-6.87,0.03,7.02
6542,TheWeeknd,44,-6.5,0.03,6.9
6543,Macklemore&RyanLewis,55,-7.5,0.08,6.9
6544,EllieGoulding,55,-9.36,0.04,6.9
6545,MichaelJackson,49,-9.1,0.03,6.9
6546,RascalFlatts,37,-7.41,0.07,6.84
6547,BritneySpears,56,-8.21,0.04,6.84
6548,ZacBrownBand,47,-19.2,0.04,6.84
6549,HeartytwoRaw,49,-7.55,0.04,6.79
6550,Future,48,-4.25,0.04,6.79
6551,LadyAntebellum,55,-9.93,0.03,3.39
6552,AdamLevine,28,-10.36,0.12,6.79
6553,JanetJackson,47,-9.18,0.04,6.76
6554,KeithUrban,77,-8.9,0.04,6.76
6555,SamSmith,53,-11.49,0.04,6.76
6556,JasonDerulo,18,-13.89,0.03,6.76
6557,ToriKelly,9,-10.52,0.06,6.48
6558,twoPac,34,-6.58,0.03,6.48
6559,Ciara,41,-4.87,0.09,6.48
6560,OldDominion,49,-9.34,0.03,6.48
6561,RandyHouser,20,-9.57,0.06,3.58
6562,EricChurch,59,-3.96,0.04,6.26
6563,Shakira,38,-9.42,0.03,6.26
6564,BrunoMars,56,-4.78,0.3,6.26
6565,LittleBigTown,26,-7.57,0.03,6.24
6566,RickRoss,41,-15.79,0.15,6.24
6567,TobyKeith,35,-9.33,0.42,6.24
6568,BrianCollins,30,-3.06,0.1,6.24
6569,Sia,54,-6.41,0.06,6.18
6570,DixieChicks,24,-8.52,0.03,6.18
6571,KanyeWest,63,-6.27,0.14,6.18
6572,ShaniaTwain,68,-5.67,0.08,6.11
6573,EnriqueIglesias,43,-7.98,0.04,6.11
6574,TheBandPerry,41,-4.91,0.03,6.11
6575,KelliePickler,57,-6.52,0.03,6.1
6576,RandyOwen,42,-6.46,0.05,6.1
6577,KelseaBallerini,79,-5.69,0.04,6.1
6578,LanaDelRey,71,-15.47,0.03,6.06
6579,FreddieMercury,33,-10.39,0.05,6.06
6580,MartinGarrix,44,-4.87,0.04,6.06
6581,BrettEldredge,41,-4.3,0.12,6.06
6582,TreySongz,55,-11.48,0.18,3.81
6583,YoungThug,43,-14.54,0.07,6.02
6584,MariahCarey,63,-12.44,0.03,6.02
6585,JenniferLopez,35,-13.45,0.03,6.02
6586,ShawnMendes,81,-11.38,0.04,4.98
6587,Halsey,45,-6.06,0.05,5.98
6588,TheXX,13,-13.7,0.04,5.98
6589,KurtStevens,41,-19.54,0.03,2.72
6590,R.Kelly,51,-5.21,0.08,5.98
6591,fivezeroCent,41,-5.15,0.05,5.97
6592,KennyChesney,62,-11.75,0.03,5.97
6593,LinkinPark,44,-11.51,0.41,5.97
6594,Akon,66,-11.63,0.03,3.59
6595,AvengedSevenfold,60,-8.02,0.1,5.93
6596,JohnLegend,28,-6.17,0.1,5.93
6597,ColeSwindell,38,-2.49,0.06,5.93
6598,JustinMoore,3,-9.14,0.14,5.93
6599,Jewel,24,-13.58,0.06,5.93
6600,Maddie&Tae,25,-3.28,0.07,5.93
6601,ChrisYoung,63,-8.51,0.22,5.78
6602,HunterHayes,22,-11.82,0.04,5.78
6603,CanaanSmith,71,-6.02,0.03,2.48
6604,Madonna,55,-6.17,0.03,5.78
6605,AlbertPhillips,28,-6.25,0.11,5.78
6606,BrantleyGilbert,55,-5.22,0.04,5.74
6607,Coldplay,44,-5.63,0.05,5.74
6608,JayZ,65,-3.23,0.04,5.74
6609,LadyGaga,11,-4.56,0.11,5.74
6610,LilFizz,44,-7.68,0.05,5.66
6611,IggyAzalea,66,-11.94,0.03,5.66
6612,ChaseRice,40,-16.64,0.04,3.55
6613,DanielleBradbery,59,-1.8,0.08,5.66
6614,DustinLynch,42,-4.01,0.04,5.65
6615,KaceyMusgraves,44,-6.37,0.03,5.65
6616,AlanJackson,16,-11.5,0.07,2.81
6617,BackstreetBoys,47,-8.26,0.04,5.65
6618,HankWilliamsJr,19,-6.99,0.05,5.65
6619,TheVamps,38,-9.58,0.05,5.65
6620,JadenSmith,59,-10.51,0.05,3.34
6621,JoJo,57,-9.9,0.06,5.65
6622,KendrickLamar,42,-11.64,0.03,6.06
6623,BeckyG,43,-7.27,0.02,5.58
6624,JoshTurner,62,-5.14,0.05,5.58
6625,BradPaisley,50,-12.8,0.04,5.58
6626,GwenStefani,57,-3.92,0.06,5.47
6627,MikelKnight,60,-11.93,0.03,5.47
6628,RachelPlatten,52,-18.25,0.03,5.47
6629,RebaMcEntire,28,-10.16,0.04,5.47
6630,DariusRucker,37,-7.23,0.23,5.42
6631,FloridaGeorgiaLine,56,-6.53,0.07,5.42
6632,BarbraStreisand,50,-11.17,0.25,5.42
6633,FallOutBoy,45,-10.91,0.05,5.4
6634,Prince,50,-8.98,0.09,5.4
6635,K.Michelle,48,-5.19,0.07,5.4
6636,LittleMix,10,-11.76,0.06,5.38
6637,BLACKBEAR,38,-11.89,0.03,5.38
6638,CalvinHarris,54,-5.33,0.04,5.38
6639,JanaKramer,32,-6.71,0.03,5.38
6640,KennyRogers,69,-5.46,0.15,5.38
6641,T.I.,38,-6.94,0.04,5.38
6642,TroyeSivan,41,-12.93,0.04,5.74
6643,BrothersOsborne,30,-11.64,0.06,5.38
6644,RitaOra,7,-7.19,0.06,3.18
6645,TLC,71,-5.27,0.08,2.85
6646,Aaliyah,21,-6.06,0.05,5.26
6647,KirkFranklin,23,-4.97,0.11,5.26
6648,KidRock,30,-11.8,0.03,5.26
6649,Skrillex,66,-5.58,0.04,5.22
6650,EdRoman,69,-5.43,0.03,5.22
6651,DonWilliams,50,-4.9,0.03,5.22
6652,Lonestar,34,-14.7,0.04,6.9
6653,Nelly,49,-5.15,0.07,5.21
6654,WillieNelson,30,-8.03,0.04,4.76
6655,Zonke,65,-4.9,0.06,5.19
6656,CharliXCX,17,-8,0.03,5.19
6657,XAmbassadors,32,-5.27,0.04,5.19
6658,JessieJ,41,-4.73,0.11,5.18
6659,Westlife,48,-9.72,0.05,5.18
6660,Tinashe,42,-5.72,0.12,5.18
6661,DMX,37,-7.8,0.03,5.18
6662,MeekMill,19,-4.48,0.05,5.18
6663,Usher,41,-13.62,0.16,5.18
6664,BRANDYCLARK,58,-4.7,0.04,5.16
6665,DollyParton,32,-6.6,0.12,5.16
6666,FooFighters,37,-6.56,0.03,5.16
6667,MarkWills,33,-10.62,0.04,5.15
6668,PrinceRoyce,39,-2.69,0.22,5.15
6669,Pentatonix,42,-6.21,0.04,5.15
6670,FloRida,39,-4.04,0.08,5.14
6671,WhitneyHouston,55,-12.37,0.06,5.14
6672,AvrilLavigne,30,-5.67,0.07,5.14
6673,PharrellWilliams,17,-11.11,0.03,5.09
6674,DwightYoakam,24,-5.74,0.31,5.09
6675,LeeBrice,33,-10.47,0.04,5.09
6676,BarbaraMandrell,30,-11.5,0.03,5.09
6677,BlackVeilBrides,79,-6.12,0.03,2.41
6678,JameyJohnson,23,-8.37,0.04,5.09
